rank,player,shots,actual_goals,xg_sum,sb_xg_sum,xg_per_shot,actual_conversion,goals_above_xg,goals_above_xg_se
232,Leonardo Blanchard,21,3,2.07978481257402,1.882780578,0.09903737202733429,0.14285714285714285,0.9202151874259799,1.3688712102876324
233,Alex Rodrigo Dias da Costa,23,3,2.089344240509796,1.795519042,0.09084105393520853,0.13043478260869565,0.9106557594902038,1.3782401850433865
234,Leonardo Bonucci,31,4,3.0908424548547444,3.1101866821,0.09970459531789498,0.12903225806451613,0.9091575451452556,1.668134064966627
235,Édson Arantes do Nascimento,70,10,9.091198727260863,8.9894604625,0.12987426753229805,0.14285714285714285,0.9088012727391366,2.8125586130012117
236,Romain Saïss,29,4,3.10247523216273,3.4022895923000003,0.10698190455733551,0.13793103448275862,0.89752476783727,1.6645018843437815
237,Fayçal Fajr,53,5,4.103459611626318,3.1248843614,0.07742376625710033,0.09433962264150944,0.8965403883736824,1.9457014965842807
238,Gregoire Defrel,52,7,6.10366534787982,6.111243991,0.11737817976691962,0.1346153846153846,0.8963346521201796,2.3210403312823464
239,Kévin Mayi,30,3,2.114128544322897,2.682153048,0.0704709514774299,0.1,0.885871455677103,1.4018359013304191
240,Anthony Mounier,23,4,3.1156599563430056,3.4185474129999998,0.13546347636273937,0.17391304347826086,0.8843400436569944,1.6412196158627281
241,Craig Dawson,38,4,3.1164406108244407,3.4319955753999998,0.0820115950216958,0.10526315789473684,0.8835593891755593,1.6914066174460654
242,Ritwik Kumar Das,21,4,3.1174152069496563,2.9793212006000003,0.14844834318807887,0.19047619047619047,0.8825847930503437,1.629306626896441
243,Sloan Privat,34,7,6.117836467243256,6.577499041,0.17993636668362517,0.20588235294117646,0.8821635327567439,2.2398694607862577
244,Bamidele Alli,82,11,10.12884889467753,9.2501534673,0.12352254749606743,0.13414634146341464,0.8711511053224701,2.979548233542165
245,Federico Santiago Valverde Dipetta,29,2,1.1325566996711083,1.2276747998,0.03905367929900373,0.06896551724137931,0.8674433003288917,1.0432287350021638
246,Rodrigue Casimir Ninga,43,7,6.132798799157062,5.3643086707,0.14262322788737353,0.16279069767441862,0.8672012008429384,2.2930589260717817
247,Nabil El Zhar,39,4,3.138217753153892,2.7535378665,0.08046712187574083,0.10256410256410256,0.8617822468461078,1.698733175851418
248,Manuel del Moral Fernández,20,2,1.1449043568106172,1.653551406,0.05724521784053086,0.1,0.8550956431893828,1.0389244715081172
249,Kevin Lasagna,42,5,4.149105613548635,4.0622018648000005,0.0987882288940151,0.11904761904761904,0.8508943864513654,1.9337070146462079
250,Borja González Tomás,92,15,14.149523025801178,14.6115708225,0.15379916332392585,0.16304347826086957,0.8504769741988216,3.4602511791776522
251,Manuel Trigueros Muñoz,36,3,2.151306360413991,1.6561634664,0.05975851001149975,0.08333333333333333,0.848693639586009,1.4222332782414384
252,Alex Sandro Lobo Silva,20,2,1.1548137229093307,1.04347494,0.057740686145466534,0.1,0.8451862770906693,1.043136609547544
253,Federico Nicolás Cartabia,56,3,2.156535013548811,2.2189311011,0.03850955381337162,0.05357142857142857,0.8434649864511892,1.43996104544329
254,Mauro Matías Zárate,70,7,6.160076649435434,4.6565431966999995,0.08800109499193477,0.1,0.8399233505645656,2.3702285035521085
255,Éderzito António Macedo Lopes,35,5,4.166589660878025,3.624571886,0.11904541888222929,0.14285714285714285,0.8334103391219747,1.9158748000295935
256,Carles Puyol i Saforcada,56,10,9.17460308472982,8.882197844,0.16383219794160395,0.17857142857142858,0.8253969152701792,2.76974867020759
257,Simone Zaza,36,5,4.175851580139787,3.393425762,0.11599587722610519,0.1388888888888889,0.8241484198602134,1.9213198622133314
258,Daniel Nii Tackie Mensah Welbeck,22,4,3.1863454203947605,3.214116583,0.14483388274521639,0.18181818181818182,0.8136545796052395,1.650713373481765
259,Airam López Cabrera,23,5,4.194318281240413,3.8967826590000003,0.1823616644017571,0.21739130434782608,0.8056817187595868,1.8518734887790511
260,Sébastien Corchia,22,2,1.1944049494274225,0.8299007905,0.05429113406488284,0.09090909090909091,0.8055950505725775,1.062807296827745
261,Aleix Vidal Parreu,22,3,2.202318614546077,1.721778527,0.10010539157027623,0.13636363636363635,0.7976813854539229,1.4077835939072574
262,Lucas Vázquez Iglesias,28,4,3.2108176989148656,2.791674841,0.11467206067553092,0.14285714285714285,0.7891823010851344,1.6860090797284668
263,Javier Guerra Rodríguez,76,13,12.221407208061365,12.034766911,0.1608079895797548,0.17105263157894737,0.7785927919386353,3.202515774371376
264,Stéphane Sessègnon,28,2,1.2214852547725632,1.2507088880000001,0.0436244733847344,0.07142857142857142,0.7785147452274368,1.0808323661816812
265,Sami Khedira,32,6,5.223358849255466,5.243347027,0.16322996403923332,0.1875,0.7766411507445339,2.090633916334346
266,Fernando Luiz Rosa,28,2,1.223376135166959,1.5457292089999999,0.04369200482739139,0.07142857142857142,0.776623864833041,1.0816304263303287
267,Sabin Merino Zuloaga,29,5,4.229225621764495,4.028968666,0.14583536626774118,0.1724137931034483,0.7707743782355054,1.9006459307786798
268,Panagiotis Tachtsidis,20,2,1.2376442942830068,1.151873505,0.06188221471415034,0.1,0.7623557057169932,1.0775231432894807
269,Johan Neeskens,28,2,1.2405368251757847,1.3115009879000001,0.04430488661342088,0.07142857142857142,0.7594631748242153,1.0888411187113565
270,Valter Birsa,51,4,3.2542980018197323,2.992915741,0.06380976474156337,0.0784313725490196,0.7457019981802677,1.7454632657047455
271,Jonathan Tah,42,4,3.2569309462993696,3.078618857,0.07754597491188975,0.09523809523809523,0.7430690537006304,1.733311587928691
272,Marcelo Vieira da Silva Júnior,43,3,2.2610920444594305,2.232796837,0.05258353591766118,0.06976744186046512,0.7389079555405695,1.4636242105562685
273,Dieumerci Mbokani Bezua,37,7,6.2632160068148846,6.0242896550000005,0.16927610829229417,0.1891891891891892,0.7367839931851154,2.2810092450025836
274,Raphaël Adelino José Guerreiro,52,5,4.271731497513948,3.2380257032,0.08214868264449901,0.09615384615384616,0.7282685024860518,1.980104639250705
275,Yassine Benzia,37,5,4.275419644634243,3.5133622636,0.11555188228741198,0.13513513513513514,0.7245803553657568,1.9445788379821936
276,Denis Bouanga,20,3,2.2785212754510162,1.949338037,0.11392606377255081,0.15,0.7214787245489838,1.42089349189757
277,Tom Cleverley,24,2,1.281752808539391,1.439410273,0.05340636702247462,0.08333333333333333,0.718247191460609,1.1014985463514915
278,Sergio Pellissier,20,3,2.2818786027746043,2.3271617017,0.11409393013873022,0.15,0.7181213972253957,1.421805227478284
279,Jeremain Lens,28,3,2.2824655460307044,2.1020062906,0.08151662664395373,0.10714285714285714,0.7175344539692956,1.4478973217349467
280,Gabriel Alejandro Milito,20,3,2.2892117795651368,2.541270181,0.11446058897825684,0.15,0.7107882204348632,1.423793261319967
281,Allan Marques Loureiro,29,3,2.292871645988619,2.406871817,0.07906453951684893,0.10344827586206896,0.7071283540113811,1.4531300028308856
282,Cédric Yambéré,21,3,2.297291242627527,1.9281112928,0.10939482107750129,0.14285714285714285,0.7027087573724731,1.4303773901238015
283,Adrián López Álvarez,21,6,5.303642019480734,4.883451276,0.252554381880035,0.2857142857142857,0.6963579805192657,1.9910258631011797
284,Alberto Noguera Ripoll,22,3,2.314687664620502,2.0644639744999997,0.10521307566456826,0.13636363636363635,0.6853123353794981,1.4391498380026113
285,Yannick Bolasie Yala,58,5,4.317494773810828,4.3318376392,0.07443956506570393,0.08620689655172414,0.6825052261891722,1.9990253476819397
286,Kevin Mirallas,41,4,3.340637278270591,3.215618413,0.08147895800659978,0.0975609756097561,0.6593627217294089,1.7516979287991123
287,Prince Oniangué,32,4,3.3486137954379007,3.2661722872,0.1046441811074344,0.125,0.6513862045620993,1.7315313589332548
288,Abdoul Razzagui Camara,28,2,1.3621470758223249,1.3456155386,0.048648109850797316,0.07142857142857142,0.6378529241776751,1.1383677767948186
289,Andrej Kramarić,32,4,3.366445672786534,3.9484771050000003,0.10520142727457919,0.125,0.6335543272134658,1.735595224459626
290,Eden Hazard,59,6,5.367010114843608,5.201060906,0.0909662731329425,0.1016949152542373,0.632989885156392,2.2087990417485877
291,Laurent Koscielny,20,4,3.3700522903723704,3.20216603,0.16850261451861853,0.2,0.6299477096276296,1.673974213773966
292,Jefferson Andrés Lerma Solís,49,3,2.3779100250484135,2.6978213474,0.04852877602139619,0.061224489795918366,0.6220899749515865,1.504165204372115
293,Bruno Miguel Borges Fernandes,75,4,3.385298054413477,3.4085227024,0.04513730739217969,0.05333333333333334,0.614701945586523,1.7979140178321287
294,João Victor de Albuquerque Bruno,24,3,2.3877353221254674,1.4170652026,0.0994889717552278,0.125,0.6122646778745326,1.4663498866585585
295,Daryl Janmaat,21,2,1.395950839175068,1.2038169734,0.06647384948452705,0.09523809523809523,0.6040491608249321,1.14155885227348
296,Djibril Sidibé,41,4,3.4050051427783545,2.8667099606,0.08304890592142328,0.0975609756097561,0.5949948572216455,1.7669813782306232
297,Pablo Sarabia García,95,9,8.416045890032287,7.4135761746,0.08858995673718197,0.09473684210526316,0.5839541099677135,2.7695611112117002
298,Milan Badelj,29,2,1.4182741863679726,1.141293675,0.04890600642648182,0.06896551724137931,0.5817258136320274,1.1614267346220972
299,Daniel Chima Chukwu,42,8,7.420309684571897,7.166955378,0.1766740401088547,0.19047619047619047,0.5796903154281026,2.4717066156281007
300,Jamie Vardy,115,19,18.421470219019852,17.855763485,0.16018669755669437,0.16521739130434782,0.5785297809801477,3.9332678195739565
301,Harry Maguire,25,2,1.4233727842570032,1.824923537,0.05693491137028013,0.08,0.5766272157429968,1.1585910326506337
302,Willian José da Silva,76,12,11.42711176612687,9.069742832,0.15035673376482725,0.15789473684210525,0.5728882338731296,3.115921784096386
303,Fabien Camus,65,5,4.431078764504412,4.489198003,0.06817044253083711,0.07692307692307693,0.5689212354955879,2.0319965955284354
304,Stefan Šćepović,30,6,5.447278107781331,5.3156517149999996,0.18157593692604437,0.2,0.5527218922186687,2.1114410912133463
305,Daniele Baselli,33,4,3.4531486679301113,2.9188029,0.10464086872515489,0.12121212121212122,0.5468513320698887,1.758353830001457
306,Vicente Iborra De La Fuente,39,8,7.454639915136723,7.4632611749999995,0.19114461320863393,0.20512820512820512,0.5453600848632769,2.455549969344601
307,Thievy Guivane Bifouma Koulossa,27,5,4.461815301705748,4.264557258,0.16525241858169437,0.18518518518518517,0.538184698294252,1.9298936581672217
308,Cleiton Augusto Oliveira Silva,46,6,5.480981370274942,4.7714513685,0.11915176891902048,0.13043478260869565,0.5190186297250579,2.1972511792224587
309,Romain Alessandrini,58,5,4.4964708653153656,4.1722078441,0.07752535974681665,0.08620689655172414,0.5035291346846344,2.0366345631680494
310,Eric Dier,35,3,2.501483674358691,2.782545577,0.07147096212453403,0.08571428571428572,0.498516325641309,1.5240407571365868
311,André Filipe Tavares Gomes,65,6,5.501856363455184,4.7215136274,0.08464394405315669,0.09230769230769231,0.49814363654481575,2.244138485307531
312,Nacer Chadli,31,4,3.502770787888461,3.1054345268,0.1129926060609181,0.12903225806451613,0.4972292121115389,1.7626637762576527
313,Marko Livaja,22,2,1.5188176929435528,1.7446117725,0.06903716786107059,0.09090909090909091,0.48118230705644716,1.189101686537129
314,Juan Isaac Cuenca López,24,4,3.5208339304612926,3.020447213,0.14670141376922052,0.16666666666666666,0.47916606953870744,1.7332981899303939
315,Iago Aspas Juncal,105,17,16.522521329797605,14.9770271303,0.15735734599807244,0.1619047619047619,0.47747867020239454,3.731297525545787
316,Álvaro Medrán Just,32,2,1.5336681691916147,1.7867681444,0.04792713028723796,0.0625,0.46633183080838525,1.2083723991507662
317,Pedro Pablo Hernández,29,2,1.5479346958859659,1.9363360136,0.05337705847882641,0.06896551724137931,0.4520653041140341,1.2105001012400851
318,Ignacio Camacho Barnola,25,2,1.5518001511965567,1.9524342749999999,0.06207200604786227,0.08,0.4481998488034433,1.2064314331226662
319,Denis Suárez Fernández,62,7,6.551949788136844,6.0260158475,0.10567660948607813,0.11290322580645161,0.44805021186315575,2.4206532070917377
320,Luis Fernando Muriel Fruto,70,8,7.552283145860526,6.8470234943,0.10788975922657895,0.11428571428571428,0.4477168541394736,2.595663525120828
321,Bruno Soriano Llido,22,2,1.5540197116157184,1.474673513,0.07063725961889629,0.09090909090909091,0.4459802883842816,1.2017687039499059
322,Juan Francisco Moreno Fuertes,24,1,0.5631614670013707,0.5674281818,0.023465061125057113,0.041666666666666664,0.4368385329986293,0.7415840132816421
323,Abdul Majeed Waris,53,9,8.567483619858043,8.6005502006,0.1616506343369442,0.16981132075471697,0.4325163801419567,2.6800269509907193
324,Serge Gakpé,23,3,2.5700228513201995,2.4609485478,0.11174012397044346,0.13043478260869565,0.4299771486798005,1.5109097191119025
325,Daniel Ciofani,75,7,6.570339919307131,6.52538121,0.08760453225742841,0.09333333333333334,0.42966008069286943,2.4484175223813276
326,Steven N''Kemboanza Mike Christopher Nzonzi,21,3,2.5755553063686003,2.287793363,0.12264549077945716,0.14285714285714285,0.4244446936313997,1.5032215611111317
327,Didier Ndong Ibrahim,33,2,1.5804363217998363,1.6210633846,0.047892009751510194,0.06060606060606061,0.4195636782001637,1.226680908005239
328,Olivier Giroud,138,19,18.5808765274063,17.146332831,0.13464403280729204,0.13768115942028986,0.4191234725937001,4.009871865616402
329,John Guidetti,34,7,6.583756898150994,5.575811093,0.19363990876914688,0.20588235294117646,0.41624310184900626,2.3041004346674634
330,Adryan Oliveira Tavares,31,3,2.584615279414733,2.5578409300000002,0.08337468643273332,0.0967741935483871,0.415384720585267,1.539195826054722
331,Benjamin Moukandjo Bilé,52,8,7.58845241128082,6.8925852735,0.14593177714001576,0.15384615384615385,0.41154758871917974,2.5457918346086688
332,Marc Pugh,22,3,2.5894675815431825,2.683968362,0.11770307188832647,0.13636363636363635,0.41053241845681754,1.5115155614945928
333,Carlos Henrique Casimiro,47,4,3.591481600906069,2.7726530136,0.07641450214693764,0.0851063829787234,0.4085183990939312,1.821274367689543
334,Raúl García Escudero,119,9,8.610184544992602,7.4990733511,0.07235449197472775,0.07563025210084033,0.38981545500739756,2.826163303213565
335,Billy Ketkeophomphone,58,4,3.611547837861104,3.2974757299,0.06226806617001903,0.06896551724137931,0.3884521621388961,1.8402890365692504
336,Joel Nathaniel Campbell Samuels,24,3,2.6117702278555726,2.008590083,0.1088237594939822,0.125,0.38822977214442744,1.525630221490737
337,Mubarak Wakaso,22,1,0.6143169700911832,0.6876098727,0.02792349864050833,0.045454545454545456,0.38568302990881675,0.772763282649998
338,Adrien Rabiot,29,2,1.6327622897018093,1.9219810435,0.05630214792075204,0.06896551724137931,0.36723771029819074,1.2413034543364456
339,Wes Hoolahan,25,3,2.6330780663999716,2.7481950506,0.10532312265599886,0.12,0.36692193360002845,1.5348465924155765
340,Sérgio Paulo Barbosa Valente,32,3,2.640989367472398,1.7436095114,0.08253091773351244,0.09375,0.3590106325276019,1.5566072373114719
341,Ali Adnan Kadhim Al Tameemi,23,1,0.673007449695266,0.4718176303,0.02926119346501157,0.043478260869565216,0.32699255030473395,0.808278694823969
342,Georges-Kévin Nkoudou Mbida,55,5,4.674252481645166,4.2322685242,0.08498640875718483,0.09090909090909091,0.3257475183548344,2.068092007045572
343,Aymeric Laporte,29,4,3.676717844220947,3.5624639116,0.12678337393865335,0.13793103448275862,0.32328215577905306,1.7918066723031711
344,Ishan Pandita,22,3,2.691650894949797,2.886962328,0.1223477679522635,0.13636363636363635,0.30834910505020297,1.536988424109296
345,Hakim Ziyech,26,2,1.6935784884379053,1.0902745107,0.06513763417068866,0.07692307692307693,0.30642151156209474,1.258277708782401
346,Borja Valero Iglesias,42,4,3.707438835931952,3.427960488,0.08827235323647505,0.09523809523809523,0.2925611640680481,1.8385250842465928
347,Marten de Roon,21,1,0.7095354658073508,0.7748047490000001,0.03378740313368337,0.047619047619047616,0.29046453419264917,0.8279867782679093
348,Marc Bartra Aregall,24,4,3.710222888014072,3.2873917221999998,0.15459262033391966,0.16666666666666666,0.28977711198592804,1.7710589515126518
349,Juan Fernando Quintero Paniagua,25,2,1.711002125501826,0.9649189281,0.06844008502007304,0.08,0.28899787449817405,1.2624979186370784
350,Junior Stanislas,46,3,2.7138595228762457,2.4055857666,0.0589969461494836,0.06521739130434782,0.28614047712375434,1.5980457123461307
351,James Philip Milner,40,4,3.7143102706979736,3.2812298366,0.09285775676744934,0.1,0.2856897293020264,1.8355946586931065
352,Miroslav Klose,29,6,5.728953985255597,5.017832839,0.1975501374226068,0.20689655172413793,0.27104601474440315,2.1441078186930254
353,Suhair Vadakkepeedika,46,3,2.74743888340495,3.434583736,0.05972693224793369,0.06521739130434782,0.2525611165950501,1.6072780678403111
354,Steven Naismith,26,4,3.7482186092127185,3.209564593,0.14416225420048917,0.15384615384615385,0.25178139078728146,1.7910519158506797
355,Lorenzo Lollo,36,3,2.7485635416868215,2.8591096385,0.07634898726907838,0.08333333333333333,0.2514364583131785,1.5933340826186835
356,Gaetano Letizia,23,1,0.7540379650422557,0.622272991,0.032784259349663294,0.043478260869565216,0.24596203495774427,0.8540008131359232
357,Shkodran Mustafi,24,2,1.7550994716772168,1.986936125,0.07312914465321736,0.08333333333333333,0.2449005283227832,1.275441315205113
358,Francisco Medina Luna,25,2,1.7641197193526326,1.6858605431,0.0705647887741053,0.08,0.23588028064736744,1.2804823247449688
359,Santiago Cazorla González,35,2,1.7643048170022986,1.920113508,0.05040870905720853,0.05714285714285714,0.23569518299770142,1.294360262366625
360,Álvaro Borja Morata Martín,101,14,13.767193990934155,13.718782671,0.13630885139538768,0.13861386138613863,0.23280600906584503,3.448275451742862
361,Theoson Jordan Siebatcheu,29,3,2.768531576604389,3.180986468,0.09546660608980652,0.10344827586206896,0.23146842339561102,1.5824756753686633
362,Felipe Salvador Caicedo Corozo,46,9,8.783090038343362,7.278322552,0.19093673996398614,0.1956521739130435,0.21690996165663812,2.6657223147979834
363,Prince Vinny Ibara Doniama,35,4,3.7884079677348628,3.551639984,0.1082402276495675,0.11428571428571428,0.21159203226513723,1.838028788370249
